node_idx,op,type,ne,decoded_params,src_refs,block_idx,macro_op_id,macro_kind
3145,MUL_MAT,f32,10240x1x1x1,,l838;n3136,54,830,qkv_mmvq
3146,RESHAPE,f32,10240x1x1x1,,n3145,54,830,qkv_mmvq
3147,TRANSPOSE,f32,1x10240x1x1,,n3146,54,830,qkv_mmvq
3148,CONCAT,f32,4x10240x1x1,dim=0,n3144;n3147,54,831,conv_concat_store
3149,VIEW,f32,3x10240x1x1,offset=4,n3148,54,831,conv_concat_store
3150,VIEW,f32,30720x1x1x1,offset=0,l837,54,831,conv_concat_store
3151,CPY,f32,30720x1x1x1,,n3149;n3150,54,831,conv_concat_store
3152,RESHAPE,f32,786432x1x1x1,,l839,54,832,ssm_state_fetch
3153,VIEW,f32,0x1x1x1,offset=0,n3152,54,832,ssm_state_fetch
3154,SCALE,f32,0x1x1x1,scale=0 bias=0,n3153,54,832,ssm_state_fetch
3155,GET_ROWS,f32,786432x1x1x1,,n3152;l6,54,832,ssm_state_fetch
3156,GET_ROWS,f32,786432x0x1x1,,n3152;l7,54,832,ssm_state_fetch
3157,VIEW,f32,786432x0x1x1,offset=3145728,l839,54,832,ssm_state_fetch
3158,CPY,f32,786432x0x1x1,,n3156;n3157,54,832,ssm_state_fetch
3159,SSM_CONV,f32,10240x1x1x1,,n3148;l840,54,833,ssm_conv_silu
3160,UNARY,f32,10240x1x1x1,unary=silu(10),n3159,54,833,ssm_conv_silu
3161,VIEW,f32,128x16x1x1,offset=0,n3160,54,834,qk_l2norm
3162,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n3161,54,834,qk_l2norm
3163,VIEW,f32,128x16x1x1,offset=8192,n3160,54,834,qk_l2norm
3164,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n3163,54,834,qk_l2norm
3165,VIEW,f32,128x48x1x1,offset=16384,n3160,54,834,qk_l2norm
3166,MUL_MAT,f32,48x1x1x1,,l841;n3136,54,835,gdn_gates
3167,RESHAPE,f32,48x1x1x1,,n3166,54,835,gdn_gates
3168,ADD,f32,48x1x1x1,,n3167;l842,54,835,gdn_gates
3169,UNARY,f32,48x1x1x1,unary=softplus(15),n3168,54,835,gdn_gates
3170,MUL,f32,48x1x1x1,,n3169;l843,54,835,gdn_gates
3171,RESHAPE,f32,1x48x1x1,,n3170,54,835,gdn_gates
3172,MUL_MAT,f32,48x1x1x1,,l844;n3136,54,835,gdn_gates
3173,RESHAPE,f32,1x48x1x1,,n3172,54,835,gdn_gates
3174,UNARY,f32,1x48x1x1,unary=sigmoid(7),n3173,54,835,gdn_gates
3175,RESHAPE,f32,128x128x48x1,,n3155,54,832,ssm_state_fetch
3176,RESHAPE,f32,786432x1x1x1,,n3175,54,832,ssm_state_fetch
3177,GATED_DELTA_NET,f32,6144x129x1x1,,n3162;n3164;n3165;n3171;n3174;n3176,54,836,deltanet_step
3178,VIEW,f32,128x128x48x1,offset=24576,n3177,54,837,ssm_state_store
3179,VIEW,f32,786432x1x1x1,offset=0,l839,54,837,ssm_state_store
3180,CPY,f32,786432x1x1x1,,n3178;n3179,54,837,ssm_state_store
3181,VIEW,f32,128x48x1x1,offset=0,n3177,54,838,gated_out_norm
3182,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n3181,54,838,gated_out_norm
3183,MUL,f32,128x48x1x1,,n3182;l845,54,838,gated_out_norm
3184,MUL_MAT,f32,6144x1x1x1,,l846;n3136,54,838,gated_out_norm
3185,RESHAPE,f32,128x48x1x1,,n3184,54,838,gated_out_norm
3186,UNARY,f32,128x48x1x1,unary=silu(10),n3185,54,838,gated_out_norm
3187,MUL,f32,128x48x1x1,,n3183;n3186,54,838,gated_out_norm
3188,RESHAPE,f32,6144x1x1x1,,n3187,54,838,gated_out_norm
3189,MUL_MAT,f32,5120x1x1x1,,l847;n3188,54,839,out_proj_ar16
3190,RESHAPE,f32,5120x1x1x1,,n3189,54,839,out_proj_ar16
3191,ADD,f32,5120x1x1x1,,n3190;n3134,54,840,residual_add
3192,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n3191,54,841,rmsnorm
3193,MUL,f32,5120x1x1x1,,n3192;l848,54,841,rmsnorm
3194,MUL_MAT,f32,17408x1x1x1,,l849;n3193,54,842,ffn_fused
3195,MUL_MAT,f32,17408x1x1x1,,l850;n3193,54,842,ffn_fused
3196,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n3194;n3195,54,842,ffn_fused
3197,MUL_MAT,f32,5120x1x1x1,,l851;n3196,54,842,ffn_fused
3198,ADD,f32,5120x1x1x1,,n3197;n3191,54,843,residual_add
3199,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n3198,55,844,rmsnorm
3200,MUL,f32,5120x1x1x1,,n3199;l852,55,844,rmsnorm
3201,MUL_MAT,f32,12288x1x1x1,,l853;n3200,55,845,q_gemv_norm_rope
3202,VIEW,f32,256x24x1x1,offset=0,n3201,55,845,q_gemv_norm_rope
3203,RMS_NORM,f32,256x24x1x1,eps=9.999999975e-07,n3202,55,845,q_gemv_norm_rope
3204,MUL,f32,256x24x1x1,,n3203;l854,55,845,q_gemv_norm_rope
3205,ROPE,f32,256x24x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n3204;l57,55,845,q_gemv_norm_rope
3206,MUL_MAT,f32,1024x1x1x1,,l855;n3200,55,846,v_gemv
3207,RESHAPE,f32,256x4x1x1,,n3206,55,846,v_gemv
3208,MUL_MAT,f32,1024x1x1x1,,l856;n3200,55,847,k_gemv_norm_rope
3209,RESHAPE,f32,256x4x1x1,,n3208,55,847,k_gemv_norm_rope
3210,RMS_NORM,f32,256x4x1x1,eps=9.999999975e-07,n3209,55,847,k_gemv_norm_rope
3211,MUL,f32,256x4x1x1,,n3210;l857,55,847,k_gemv_norm_rope
3212,ROPE,f32,256x4x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n3211;l57,55,847,k_gemv_norm_rope
3213,VIEW,f32,1024x1x1x1,offset=0,n3212,55,848,kv_append
3214,SET_ROWS,f16,1024x262144x1x1,,n3213;l61;l858,55,848,kv_append
3215,VIEW,f32,1024x1x1x1,offset=0,n3207,55,848,kv_append
3216,SET_ROWS,f16,1024x262144x1x1,,n3215;l63;l859,55,848,kv_append
3217,VIEW,f32,256x24x1x1,offset=0,n3205,55,849,fattn_prep
3218,PERMUTE,f32,256x1x24x1,axes=[0 2 1 3],n3217,55,849,fattn_prep
3219,VIEW,f16,256x4x33024x1,offset=0,l858,55,849,fattn_prep
3220,PERMUTE,f16,256x33024x4x1,axes=[0 2 1 3],n3219,55,849,fattn_prep
3221,VIEW,f16,256x4x33024x1,offset=0,l859,55,849,fattn_prep
3222,PERMUTE,f16,256x33024x4x1,axes=[0 2 1 3],n3221,55,849,fattn_prep
3223,FLASH_ATTN_EXT,f32,256x24x1x1,scale=0.0625 max_bias=0 logit_softcap=0 prec=10,n3218;n3220;n3222;n219,55,850,fattn_decode
3224,RESHAPE,f32,6144x1x1x1,,n3223,55,851,attn_gate_out
3225,VIEW,f32,256x24x1x1,offset=1024,n3201,55,851,attn_gate_out
3226,CONT,f32,6144x1x1x1,,n3225,55,851,attn_gate_out
3227,UNARY,f32,6144x1x1x1,unary=sigmoid(7),n3226,55,851,attn_gate_out
3228,MUL,f32,6144x1x1x1,,n3224;n3227,55,851,attn_gate_out
3229,MUL_MAT,f32,5120x1x1x1,,l860;n3228,55,852,o_gemv
3230,ADD,f32,5120x1x1x1,,n3229;n3198,55,853,residual_add
3231,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n3230,55,854,rmsnorm
3232,MUL,f32,5120x1x1x1,,n3231;l861,55,854,rmsnorm
3233,MUL_MAT,f32,17408x1x1x1,,l862;n3232,55,855,ffn_fused
3234,MUL_MAT,f32,17408x1x1x1,,l863;n3232,55,855,ffn_fused
3235,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n3233;n3234,55,855,ffn_fused
3236,MUL_MAT,f32,5120x1x1x1,,l864;n3235,55,855,ffn_fused
3237,ADD,f32,5120x1x1x1,,n3236;n3230,55,856,residual_add
3238,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n3237,56,857,rmsnorm
3239,MUL,f32,5120x1x1x1,,n3238;l865,56,857,rmsnorm
3240,RESHAPE,f32,30720x1x1x1,,l866,56,858,conv_state_shift
3241,VIEW,f32,0x1x1x1,offset=0,n3240,56,858,conv_state_shift
3242,SCALE,f32,0x1x1x1,scale=0 bias=0,n3241,56,858,conv_state_shift
3243,GET_ROWS,f32,30720x1x1x1,,n3240;l6,56,858,conv_state_shift
3244,GET_ROWS,f32,30720x0x1x1,,n3240;l7,56,858,conv_state_shift
3245,VIEW,f32,30720x0x1x1,offset=122880,l866,56,858,conv_state_shift
3246,CPY,f32,30720x0x1x1,,n3244;n3245,56,858,conv_state_shift
3247,RESHAPE,f32,3x10240x1x1,,n3243,56,858,conv_state_shift
3248,MUL_MAT,f32,10240x1x1x1,,l867;n3239,56,859,qkv_mmvq
3249,RESHAPE,f32,10240x1x1x1,,n3248,56,859,qkv_mmvq
3250,TRANSPOSE,f32,1x10240x1x1,,n3249,56,859,qkv_mmvq
3251,CONCAT,f32,4x10240x1x1,dim=0,n3247;n3250,56,860,conv_concat_store
3252,VIEW,f32,3x10240x1x1,offset=4,n3251,56,860,conv_concat_store
3253,VIEW,f32,30720x1x1x1,offset=0,l866,56,860,conv_concat_store
3254,CPY,f32,30720x1x1x1,,n3252;n3253,56,860,conv_concat_store
3255,RESHAPE,f32,786432x1x1x1,,l868,56,861,ssm_state_fetch
3256,VIEW,f32,0x1x1x1,offset=0,n3255,56,861,ssm_state_fetch
3257,SCALE,f32,0x1x1x1,scale=0 bias=0,n3256,56,861,ssm_state_fetch
3258,GET_ROWS,f32,786432x1x1x1,,n3255;l6,56,861,ssm_state_fetch
3259,GET_ROWS,f32,786432x0x1x1,,n3255;l7,56,861,ssm_state_fetch
3260,VIEW,f32,786432x0x1x1,offset=3145728,l868,56,861,ssm_state_fetch
3261,CPY,f32,786432x0x1x1,,n3259;n3260,56,861,ssm_state_fetch
3262,SSM_CONV,f32,10240x1x1x1,,n3251;l869,56,862,ssm_conv_silu
3263,UNARY,f32,10240x1x1x1,unary=silu(10),n3262,56,862,ssm_conv_silu
3264,VIEW,f32,128x16x1x1,offset=0,n3263,56,863,qk_l2norm
3265,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n3264,56,863,qk_l2norm
3266,VIEW,f32,128x16x1x1,offset=8192,n3263,56,863,qk_l2norm
3267,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n3266,56,863,qk_l2norm
3268,VIEW,f32,128x48x1x1,offset=16384,n3263,56,863,qk_l2norm
3269,MUL_MAT,f32,48x1x1x1,,l870;n3239,56,864,gdn_gates
3270,RESHAPE,f32,48x1x1x1,,n3269,56,864,gdn_gates
3271,ADD,f32,48x1x1x1,,n3270;l871,56,864,gdn_gates
3272,UNARY,f32,48x1x1x1,unary=softplus(15),n3271,56,864,gdn_gates
3273,MUL,f32,48x1x1x1,,n3272;l872,56,864,gdn_gates
3274,RESHAPE,f32,1x48x1x1,,n3273,56,864,gdn_gates
3275,MUL_MAT,f32,48x1x1x1,,l873;n3239,56,864,gdn_gates
3276,RESHAPE,f32,1x48x1x1,,n3275,56,864,gdn_gates
3277,UNARY,f32,1x48x1x1,unary=sigmoid(7),n3276,56,864,gdn_gates
3278,RESHAPE,f32,128x128x48x1,,n3258,56,861,ssm_state_fetch
3279,RESHAPE,f32,786432x1x1x1,,n3278,56,861,ssm_state_fetch
3280,GATED_DELTA_NET,f32,6144x129x1x1,,n3265;n3267;n3268;n3274;n3277;n3279,56,865,deltanet_step
3281,VIEW,f32,128x128x48x1,offset=24576,n3280,56,866,ssm_state_store
3282,VIEW,f32,786432x1x1x1,offset=0,l868,56,866,ssm_state_store
3283,CPY,f32,786432x1x1x1,,n3281;n3282,56,866,ssm_state_store
3284,VIEW,f32,128x48x1x1,offset=0,n3280,56,867,gated_out_norm
3285,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n3284,56,867,gated_out_norm
3286,MUL,f32,128x48x1x1,,n3285;l874,56,867,gated_out_norm
3287,MUL_MAT,f32,6144x1x1x1,,l875;n3239,56,867,gated_out_norm
3288,RESHAPE,f32,128x48x1x1,,n3287,56,867,gated_out_norm
3289,UNARY,f32,128x48x1x1,unary=silu(10),n3288,56,867,gated_out_norm
3290,MUL,f32,128x48x1x1,,n3286;n3289,56,867,gated_out_norm
3291,RESHAPE,f32,6144x1x1x1,,n3290,56,867,gated_out_norm
3292,MUL_MAT,f32,5120x1x1x1,,l876;n3291,56,868,out_proj_ar16
3293,RESHAPE,f32,5120x1x1x1,,n3292,56,868,out_proj_ar16
3294,ADD,f32,5120x1x1x1,,n3293;n3237,56,869,residual_add
3295,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n3294,56,870,rmsnorm
3296,MUL,f32,5120x1x1x1,,n3295;l877,56,870,rmsnorm
3297,MUL_MAT,f32,17408x1x1x1,,l878;n3296,56,871,ffn_fused
3298,MUL_MAT,f32,17408x1x1x1,,l879;n3296,56,871,ffn_fused
3299,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n3297;n3298,56,871,ffn_fused
3300,MUL_MAT,f32,5120x1x1x1,,l880;n3299,56,871,ffn_fused
3301,ADD,f32,5120x1x1x1,,n3300;n3294,56,872,residual_add
3302,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n3301,57,873,rmsnorm
3303,MUL,f32,5120x1x1x1,,n3302;l881,57,873,rmsnorm
3304,RESHAPE,f32,30720x1x1x1,,l882,57,874,conv_state_shift
3305,VIEW,f32,0x1x1x1,offset=0,n3304,57,874,conv_state_shift
3306,SCALE,f32,0x1x1x1,scale=0 bias=0,n3305,57,874,conv_state_shift
3307,GET_ROWS,f32,30720x1x1x1,,n3304;l6,57,874,conv_state_shift
3308,GET_ROWS,f32,30720x0x1x1,,n3304;l7,57,874,conv_state_shift
3309,VIEW,f32,30720x0x1x1,offset=122880,l882,57,874,conv_state_shift
3310,CPY,f32,30720x0x1x1,,n3308;n3309,57,874,conv_state_shift
3311,RESHAPE,f32,3x10240x1x1,,n3307,57,874,conv_state_shift
3312,MUL_MAT,f32,10240x1x1x1,,l883;n3303,57,875,qkv_mmvq
3313,RESHAPE,f32,10240x1x1x1,,n3312,57,875,qkv_mmvq
3314,TRANSPOSE,f32,1x10240x1x1,,n3313,57,875,qkv_mmvq
3315,CONCAT,f32,4x10240x1x1,dim=0,n3311;n3314,57,876,conv_concat_store
3316,VIEW,f32,3x10240x1x1,offset=4,n3315,57,876,conv_concat_store
3317,VIEW,f32,30720x1x1x1,offset=0,l882,57,876,conv_concat_store
3318,CPY,f32,30720x1x1x1,,n3316;n3317,57,876,conv_concat_store
3319,RESHAPE,f32,786432x1x1x1,,l884,57,877,ssm_state_fetch
3320,VIEW,f32,0x1x1x1,offset=0,n3319,57,877,ssm_state_fetch
3321,SCALE,f32,0x1x1x1,scale=0 bias=0,n3320,57,877,ssm_state_fetch
3322,GET_ROWS,f32,786432x1x1x1,,n3319;l6,57,877,ssm_state_fetch
3323,GET_ROWS,f32,786432x0x1x1,,n3319;l7,57,877,ssm_state_fetch
3324,VIEW,f32,786432x0x1x1,offset=3145728,l884,57,877,ssm_state_fetch
3325,CPY,f32,786432x0x1x1,,n3323;n3324,57,877,ssm_state_fetch
3326,SSM_CONV,f32,10240x1x1x1,,n3315;l885,57,878,ssm_conv_silu
3327,UNARY,f32,10240x1x1x1,unary=silu(10),n3326,57,878,ssm_conv_silu
3328,VIEW,f32,128x16x1x1,offset=0,n3327,57,879,qk_l2norm
3329,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n3328,57,879,qk_l2norm
3330,VIEW,f32,128x16x1x1,offset=8192,n3327,57,879,qk_l2norm
3331,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n3330,57,879,qk_l2norm
3332,VIEW,f32,128x48x1x1,offset=16384,n3327,57,879,qk_l2norm
3333,MUL_MAT,f32,48x1x1x1,,l886;n3303,57,880,gdn_gates
3334,RESHAPE,f32,48x1x1x1,,n3333,57,880,gdn_gates
3335,ADD,f32,48x1x1x1,,n3334;l887,57,880,gdn_gates
3336,UNARY,f32,48x1x1x1,unary=softplus(15),n3335,57,880,gdn_gates
3337,MUL,f32,48x1x1x1,,n3336;l888,57,880,gdn_gates
3338,RESHAPE,f32,1x48x1x1,,n3337,57,880,gdn_gates
3339,MUL_MAT,f32,48x1x1x1,,l889;n3303,57,880,gdn_gates
3340,RESHAPE,f32,1x48x1x1,,n3339,57,880,gdn_gates
3341,UNARY,f32,1x48x1x1,unary=sigmoid(7),n3340,57,880,gdn_gates
3342,RESHAPE,f32,128x128x48x1,,n3322,57,877,ssm_state_fetch
3343,RESHAPE,f32,786432x1x1x1,,n3342,57,877,ssm_state_fetch
3344,GATED_DELTA_NET,f32,6144x129x1x1,,n3329;n3331;n3332;n3338;n3341;n3343,57,881,deltanet_step
3345,VIEW,f32,128x128x48x1,offset=24576,n3344,57,882,ssm_state_store
3346,VIEW,f32,786432x1x1x1,offset=0,l884,57,882,ssm_state_store
3347,CPY,f32,786432x1x1x1,,n3345;n3346,57,882,ssm_state_store
3348,VIEW,f32,128x48x1x1,offset=0,n3344,57,883,gated_out_norm
3349,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n3348,57,883,gated_out_norm
3350,MUL,f32,128x48x1x1,,n3349;l890,57,883,gated_out_norm
3351,MUL_MAT,f32,6144x1x1x1,,l891;n3303,57,883,gated_out_norm
3352,RESHAPE,f32,128x48x1x1,,n3351,57,883,gated_out_norm
3353,UNARY,f32,128x48x1x1,unary=silu(10),n3352,57,883,gated_out_norm
3354,MUL,f32,128x48x1x1,,n3350;n3353,57,883,gated_out_norm
3355,RESHAPE,f32,6144x1x1x1,,n3354,57,883,gated_out_norm
3356,MUL_MAT,f32,5120x1x1x1,,l892;n3355,57,884,out_proj_ar16
3357,RESHAPE,f32,5120x1x1x1,,n3356,57,884,out_proj_ar16
3358,ADD,f32,5120x1x1x1,,n3357;n3301,57,885,residual_add
3359,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n3358,57,886,rmsnorm
3360,MUL,f32,5120x1x1x1,,n3359;l893,57,886,rmsnorm
3361,MUL_MAT,f32,17408x1x1x1,,l894;n3360,57,887,ffn_fused
3362,MUL_MAT,f32,17408x1x1x1,,l895;n3360,57,887,ffn_fused
3363,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n3361;n3362,57,887,ffn_fused
3364,MUL_MAT,f32,5120x1x1x1,,l896;n3363,57,887,ffn_fused
3365,ADD,f32,5120x1x1x1,,n3364;n3358,57,888,residual_add
3366,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n3365,58,889,rmsnorm
3367,MUL,f32,5120x1x1x1,,n3366;l897,58,889,rmsnorm
3368,RESHAPE,f32,30720x1x1x1,,l898,58,890,conv_state_shift
3369,VIEW,f32,0x1x1x1,offset=0,n3368,58,890,conv_state_shift
3370,SCALE,f32,0x1x1x1,scale=0 bias=0,n3369,58,890,conv_state_shift
3371,GET_ROWS,f32,30720x1x1x1,,n3368;l6,58,890,conv_state_shift
3372,GET_ROWS,f32,30720x0x1x1,,n3368;l7,58,890,conv_state_shift
3373,VIEW,f32,30720x0x1x1,offset=122880,l898,58,890,conv_state_shift
3374,CPY,f32,30720x0x1x1,,n3372;n3373,58,890,conv_state_shift
3375,RESHAPE,f32,3x10240x1x1,,n3371,58,890,conv_state_shift
3376,MUL_MAT,f32,10240x1x1x1,,l899;n3367,58,891,qkv_mmvq
3377,RESHAPE,f32,10240x1x1x1,,n3376,58,891,qkv_mmvq
3378,TRANSPOSE,f32,1x10240x1x1,,n3377,58,891,qkv_mmvq
3379,CONCAT,f32,4x10240x1x1,dim=0,n3375;n3378,58,892,conv_concat_store
3380,VIEW,f32,3x10240x1x1,offset=4,n3379,58,892,conv_concat_store
3381,VIEW,f32,30720x1x1x1,offset=0,l898,58,892,conv_concat_store
3382,CPY,f32,30720x1x1x1,,n3380;n3381,58,892,conv_concat_store
3383,RESHAPE,f32,786432x1x1x1,,l900,58,893,ssm_state_fetch
3384,VIEW,f32,0x1x1x1,offset=0,n3383,58,893,ssm_state_fetch
3385,SCALE,f32,0x1x1x1,scale=0 bias=0,n3384,58,893,ssm_state_fetch
3386,GET_ROWS,f32,786432x1x1x1,,n3383;l6,58,893,ssm_state_fetch
3387,GET_ROWS,f32,786432x0x1x1,,n3383;l7,58,893,ssm_state_fetch
3388,VIEW,f32,786432x0x1x1,offset=3145728,l900,58,893,ssm_state_fetch
3389,CPY,f32,786432x0x1x1,,n3387;n3388,58,893,ssm_state_fetch
3390,SSM_CONV,f32,10240x1x1x1,,n3379;l901,58,894,ssm_conv_silu
3391,UNARY,f32,10240x1x1x1,unary=silu(10),n3390,58,894,ssm_conv_silu
3392,VIEW,f32,128x16x1x1,offset=0,n3391,58,895,qk_l2norm
3393,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n3392,58,895,qk_l2norm
3394,VIEW,f32,128x16x1x1,offset=8192,n3391,58,895,qk_l2norm
3395,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n3394,58,895,qk_l2norm
3396,VIEW,f32,128x48x1x1,offset=16384,n3391,58,895,qk_l2norm
3397,MUL_MAT,f32,48x1x1x1,,l902;n3367,58,896,gdn_gates
3398,RESHAPE,f32,48x1x1x1,,n3397,58,896,gdn_gates
3399,ADD,f32,48x1x1x1,,n3398;l903,58,896,gdn_gates
3400,UNARY,f32,48x1x1x1,unary=softplus(15),n3399,58,896,gdn_gates
3401,MUL,f32,48x1x1x1,,n3400;l904,58,896,gdn_gates
3402,RESHAPE,f32,1x48x1x1,,n3401,58,896,gdn_gates
3403,MUL_MAT,f32,48x1x1x1,,l905;n3367,58,896,gdn_gates
3404,RESHAPE,f32,1x48x1x1,,n3403,58,896,gdn_gates
3405,UNARY,f32,1x48x1x1,unary=sigmoid(7),n3404,58,896,gdn_gates
3406,RESHAPE,f32,128x128x48x1,,n3386,58,893,ssm_state_fetch
3407,RESHAPE,f32,786432x1x1x1,,n3406,58,893,ssm_state_fetch
3408,GATED_DELTA_NET,f32,6144x129x1x1,,n3393;n3395;n3396;n3402;n3405;n3407,58,897,deltanet_step
3409,VIEW,f32,128x128x48x1,offset=24576,n3408,58,898,ssm_state_store
3410,VIEW,f32,786432x1x1x1,offset=0,l900,58,898,ssm_state_store
3411,CPY,f32,786432x1x1x1,,n3409;n3410,58,898,ssm_state_store
3412,VIEW,f32,128x48x1x1,offset=0,n3408,58,899,gated_out_norm
3413,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n3412,58,899,gated_out_norm
3414,MUL,f32,128x48x1x1,,n3413;l906,58,899,gated_out_norm
3415,MUL_MAT,f32,6144x1x1x1,,l907;n3367,58,899,gated_out_norm
3416,RESHAPE,f32,128x48x1x1,,n3415,58,899,gated_out_norm
3417,UNARY,f32,128x48x1x1,unary=silu(10),n3416,58,899,gated_out_norm
3418,MUL,f32,128x48x1x1,,n3414;n3417,58,899,gated_out_norm
3419,RESHAPE,f32,6144x1x1x1,,n3418,58,899,gated_out_norm
3420,MUL_MAT,f32,5120x1x1x1,,l908;n3419,58,900,out_proj_ar16
3421,RESHAPE,f32,5120x1x1x1,,n3420,58,900,out_proj_ar16
3422,ADD,f32,5120x1x1x1,,n3421;n3365,58,901,residual_add
3423,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n3422,58,902,rmsnorm
3424,MUL,f32,5120x1x1x1,,n3423;l909,58,902,rmsnorm
3425,MUL_MAT,f32,17408x1x1x1,,l910;n3424,58,903,ffn_fused
3426,MUL_MAT,f32,17408x1x1x1,,l911;n3424,58,903,ffn_fused
3427,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n3425;n3426,58,903,ffn_fused
3428,MUL_MAT,f32,5120x1x1x1,,l912;n3427,58,903,ffn_fused
3429,ADD,f32,5120x1x1x1,,n3428;n3422,58,904,residual_add
3430,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n3429,59,905,rmsnorm
3431,MUL,f32,5120x1x1x1,,n3430;l913,59,905,rmsnorm
3432,MUL_MAT,f32,12288x1x1x1,,l914;n3431,59,906,q_gemv_norm_rope
3433,VIEW,f32,256x24x1x1,offset=0,n3432,59,906,q_gemv_norm_rope
3434,RMS_NORM,f32,256x24x1x1,eps=9.999999975e-07,n3433,59,906,q_gemv_norm_rope
3435,MUL,f32,256x24x1x1,,n3434;l915,59,906,q_gemv_norm_rope
3436,ROPE,f32,256x24x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n3435;l57,59,906,q_gemv_norm_rope
3437,MUL_MAT,f32,1024x1x1x1,,l916;n3431,59,907,v_gemv
3438,RESHAPE,f32,256x4x1x1,,n3437,59,907,v_gemv
3439,MUL_MAT,f32,1024x1x1x1,,l917;n3431,59,908,k_gemv_norm_rope
3440,RESHAPE,f32,256x4x1x1,,n3439,59,908,k_gemv_norm_rope
3441,RMS_NORM,f32,256x4x1x1,eps=9.999999975e-07,n3440,59,908,k_gemv_norm_rope
3442,MUL,f32,256x4x1x1,,n3441;l918,59,908,k_gemv_norm_rope
3443,ROPE,f32,256x4x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n3442;l57,59,908,k_gemv_norm_rope
3444,VIEW,f32,1024x1x1x1,offset=0,n3443,59,909,kv_append
3445,SET_ROWS,f16,1024x262144x1x1,,n3444;l61;l919,59,909,kv_append
3446,VIEW,f32,1024x1x1x1,offset=0,n3438,59,909,kv_append
3447,SET_ROWS,f16,1024x262144x1x1,,n3446;l63;l920,59,909,kv_append
3448,VIEW,f32,256x24x1x1,offset=0,n3436,59,910,fattn_prep
3449,PERMUTE,f32,256x1x24x1,axes=[0 2 1 3],n3448,59,910,fattn_prep
3450,VIEW,f16,256x4x33024x1,offset=0,l919,59,910,fattn_prep
3451,PERMUTE,f16,256x33024x4x1,axes=[0 2 1 3],n3450,59,910,fattn_prep
3452,VIEW,f16,256x4x33024x1,offset=0,l920,59,910,fattn_prep
3453,PERMUTE,f16,256x33024x4x1,axes=[0 2 1 3],n3452,59,910,fattn_prep
3454,FLASH_ATTN_EXT,f32,256x24x1x1,scale=0.0625 max_bias=0 logit_softcap=0 prec=10,n3449;n3451;n3453;n219,59,911,fattn_decode
3455,RESHAPE,f32,6144x1x1x1,,n3454,59,912,attn_gate_out
3456,VIEW,f32,256x24x1x1,offset=1024,n3432,59,912,attn_gate_out
3457,CONT,f32,6144x1x1x1,,n3456,59,912,attn_gate_out
3458,UNARY,f32,6144x1x1x1,unary=sigmoid(7),n3457,59,912,attn_gate_out
3459,MUL,f32,6144x1x1x1,,n3455;n3458,59,912,attn_gate_out
3460,MUL_MAT,f32,5120x1x1x1,,l921;n3459,59,913,o_gemv
3461,ADD,f32,5120x1x1x1,,n3460;n3429,59,914,residual_add
